stop_id,stop_name,stop_lat,stop_lon
12128,Santo Rd & Shields St,32.8158398,-117.10547835
12125,Santo Rd & Snook St,32.81233432,-117.10603991
11721,Santo Rd & Aero Rd,32.81046294,-117.10559209
99062,Anchorage Ln & Shelter Island Dr,32.72009413,-117.22807923
12654,Rosecrans St & Canon St,32.72163854,-117.23157218
12657,Rosecrans St & Shelter Island Dr,32.72282,-117.23058713
12331,Rosecrans St & Garrison St,32.72532999,-117.22843648
12333,Rosecrans St & Ingelow St,32.72660567,-117.22735159
11906,Rosecrans St & Nimitz Bl,32.72893324,-117.2253223
12338,Rosecrans St & Poe St,32.73087264,-117.22371786
12661,Rosecrans St & Laning Rd,32.73253328,-117.22225661
99865,Rosecrans St & Farragut Rd,32.73484105,-117.22028862
99866,Rosecrans St & Womble Rd,32.73697745,-117.21843898
99867,Rosecrans St & Roosevelt Rd,32.73947008,-117.21637201
99868,Rosecrans St & Ibsen St,32.74231181,-117.21394449
13180,Rosecrans St & Lytton St,32.74445596,-117.21214665
12669,Rosecrans St & N Evergreen St,32.74723366,-117.2087522
12350,Rosecrans St & Loma Square,32.74854005,-117.20687349
12675,Rosecrans St & Sports Arena Bl,32.75099449,-117.20474371
96034,Old Town Transit Center,32.75478907,-117.1999058
10802,Rosecrans St & Midway Dr,32.75063385,-117.20553016
11173,Rosecrans St & Midway Dr,32.74938963,-117.20648266
11928,Rosecrans St & N Evergreen St,32.74705914,-117.20963495
12665,Rosecrans St & Lytton St,32.74409355,-117.21279966
11568,Rosecrans St & Goldsmith St,32.74146805,-117.21499547
11916,Rosecrans St & Curtis St,32.73862072,-117.21743263
11564,Rosecrans St & Zola St,32.73725665,-117.21858514
12340,Rosecrans St & Udall St,32.73425168,-117.22113739
11910,Rosecrans St & Russell St,32.73207939,-117.22300278
12337,Rosecrans St & Oliphant St,32.7306378,-117.2242193
12335,Rosecrans St & Nimitz Bl,32.72825808,-117.22624157
11560,Rosecrans St & Garrison St,32.72581745,-117.22831508
11557,Rosecrans St & Carleton St,32.72343208,-117.23034682
99381,Shelter Island Dr & Rosecrans St,32.72231136,-117.23060748
94024,Old Town Transit Center,32.75459899,-117.1999623
11166,Grand Av & Mission Bay Dr,32.80248593,-117.21752767
11158,Grand Av & Bond St,32.80231337,-117.22046259
11147,Grand Av & Culver St,32.80116569,-117.22588804
11141,Grand Av & Noyes St,32.79992506,-117.23156617
12272,Mission Bl & Hornblend St,32.79551735,-117.25501887
12270,Mission Bl & Felspar St,32.79741186,-117.25560023
12269,Mission Bl & Missouri St,32.80023583,-117.25646235
12268,Mission Bl & Law St,32.80209737,-117.25704013
12266,Mission Bl & Sapphire St,32.80770692,-117.25875115
11113,Turquoise St & Mission Bl,32.80858099,-117.26009233
10759,Turquoise St & La Jolla Bl,32.80829331,-117.26132255
12599,La Jolla Bl & Carla Way,32.80964262,-117.26470018
12264,La Jolla Bl & Midway St,32.81194832,-117.26741198
12263,La Jolla Bl & Forward St,32.81369248,-117.26921906
12598,La Jolla Bl & Bird Rock Av,32.8158304,-117.27060439
12261,La Jolla Bl & La Canada,32.81978114,-117.27313058
12260,La Jolla Bl & Mira Monte Plaza,32.82108274,-117.27393996
12595,La Jolla Bl & Via Del Norte,32.82340961,-117.27540259
12594,La Jolla Bl & Winamar Av,32.82573686,-117.27648768
12258,La Jolla Bl & Rosemont St,32.82749599,-117.27681094
12257,La Jolla Bl & Gravilla St,32.82900116,-117.27693593
12259,La Jolla Bl & Bonair St,32.83052224,-117.2764686
12593,La Jolla Bl & Nautilus St,32.83204705,-117.27654498
12255,La Jolla Bl & Genter St,32.83590103,-117.27780431
10346,Pearl St & La Jolla Bl,32.83915156,-117.27792366
10003,Pearl St & Draper Av,32.83957829,-117.27618677
10004,Pearl St & Fay Av,32.84012848,-117.2738099
12597,Girard Av & Torrey Pines Rd,32.84230985,-117.27293338
10347,Silverado St & Herschel Av,32.84518365,-117.27340634
10006,Torrey Pines Rd & Exchange Pl,32.8458467,-117.26867322
10349,Torrey Pines Rd & Prospect St,32.84741114,-117.26694278
10007,Torrey Pines Rd & Princess St,32.8488256,-117.26258543
12606,La Jolla Shores Dr & Paseo Dorado,32.8527275,-117.25375425
12608,La Jolla Shores Dr & Vallecitos Ct,32.85585954,-117.25357505
12281,La Jolla Shores Dr & Calle De Oro,32.85907136,-117.25338698
12613,La Jolla Shores Dr & Camino Del Collado,32.86185419,-117.25322657
12284,La Jolla Shores Dr & Scripps Institute,32.86572514,-117.25208523
12615,La Jolla Shores Dr & Downwind Way,32.86860962,-117.2516924
12286,La Jolla Shores Dr & Shellback Way,32.87022411,-117.25145576
12623,La Jolla Shores Dr & Discovery Way,32.86919186,-117.24859094
12626,La Jolla Shores Dr & Horizon Way,32.87144523,-117.24694241
12308,La Jolla Shores Dr & Poole St,32.87382043,-117.24483919
11876,N Torrey Pines Rd & La Jolla Shores Dr,32.87490075,-117.24379609
11537,N Torrey Pines Rd & Expedition Way,32.87164188,-117.24368437
10368,La Jolla Village Dr & N. Torrey Pines Rd,32.86997223,-117.24179276
12320,Gilman Dr & Eucalyptus Grove Ln,32.87526552,-117.23875488
10374,Gilman Dr & Myers Dr,32.87694863,-117.23553288
88988,VA Hospital,32.87475345,-117.23383412
89006,Villa La Jolla Dr & Villa Norte,32.87010823,-117.23396164
13024,Nobel Dr & La Jolla Village Square Drwy,32.86776616,-117.23168788
10034,Nobel Dr & Lebon Dr,32.86829317,-117.22518325
10399,Nobel Dr & Regents Rd,32.86723165,-117.21861871
95034,UTC Transit Center,32.86924824,-117.21355881
11107,Silverado St & Herschel Av,32.8453693,-117.27322616
13543,Girard Av & Kline St,32.84369481,-117.27363323
11827,Girard Av & Torrey Pines Rd,32.84128538,-117.27284333
11108,Pearl St & Eads Av,32.84012828,-117.27449688
11106,Pearl St & Cuvier St,32.83939841,-117.27765631
11495,La Jolla Bl & Arenas St,32.83520887,-117.27774739
11498,La Jolla Bl & Nautilus St,32.83203155,-117.27675642
11825,La Jolla Bl & Bonair St,32.8305149,-117.27668989
11824,La Jolla Bl & Gravilla St,32.82877425,-117.27711884
11497,La Jolla Bl & Rosemont St,32.82762324,-117.27704356
11499,La Jolla Bl & Winamar Av,32.82556506,-117.27665495
11500,La Jolla Bl & Via Del Norte,32.82332908,-117.27550256
11501,La Jolla Bl & Mira Monte,32.8216693,-117.27446761
11826,La Jolla Bl & La Canada St,32.81975511,-117.27328652
11503,La Jolla Bl & Bird Rock Av,32.81581453,-117.27086134
11829,La Jolla Bl & Forward St,32.81361928,-117.26942978
11831,La Jolla Bl & Colima St,32.81093317,-117.26652471
11504,La Jolla Bl & Sea Ridge Dr,32.8093541,-117.26469035
10351,Turquoise St & La Jolla Bl,32.8081234,-117.26126202
11505,Mission Bl & Sapphire St,32.8079574,-117.25904368
11832,Mission Bl & Opal St,32.80566536,-117.25834046
11506,Mission Bl & Beryl St,32.80321155,-117.25758987
11507,Mission Bl & Chalcedony St,32.80135272,-117.25701535
11508,Mission Bl & Diamond St,32.7995019,-117.25647023
11833,Mission Bl & Felspar St,32.79719609,-117.25577024
11509,Mission Bl & Hornblend St,32.79582547,-117.25532178
10375,Grand Av & Lamont St,32.79906206,-117.23432273
10384,Grand Av & Olney St,32.80026295,-117.22881999
10032,Grand Av & Culver St,32.80091313,-117.22584945
10044,Grand Av & Mission Bay Dr,32.8022735,-117.21783906
11163,Nobel Dr & Regents Rd,32.86781453,-117.21929604
11151,Nobel Dr & Lebon Dr,32.86852458,-117.22528873
13058,Nobel Dr & La Jolla Village Square Drwy,32.86801101,-117.23165805
89007,Villa La Jolla Dr & Holiday Ct,32.87018203,-117.23373806
99931,Villa La Jolla Dr & La Jolla Village Dr,32.87248942,-117.2339456
88962,VA Hospital,32.87489427,-117.23347676
89022,Gilman Dr & Mandeville Ln,32.87710715,-117.23819124
11548,Gilman Dr & Eucalyptus Grove Ln,32.87578135,-117.23921017
12634,N Torrey Pines Rd & Revelle College Dr,32.8716055,-117.2434234
12310,N Torrey Pines Rd & La Jolla Shores Dr,32.87457901,-117.24354296
11873,La Jolla Shores Dr & Inyaha Ln,32.8739844,-117.24495504
11867,La Jolla Shores Dr & Horizon Way,32.87127204,-117.24762768
11528,La Jolla Shores Dr & Discovery Way,32.86950299,-117.24852282
11852,La Jolla Shores Dr & Biological Grade,32.86944973,-117.2517075
11850,La Jolla Shores Dr & Downwind Way,32.86767165,-117.25208655
13129,La Jolla Shores Dr & Naga Way,32.86529443,-117.25232458
11847,La Jolla Shores Dr & Camino Del Collado,32.86150106,-117.25338863
11518,La Jolla Shores Dr & Calle Frescota,32.85750275,-117.25362635
11514,La Jolla Shores Dr & Paseo Dorado,32.85265749,-117.25391301
11835,Torrey Pines Rd & Calle De La Plata,32.85023481,-117.25608984
10760,Torrey Pines Rd & Viking Way,32.84976236,-117.26110226
11112,Torrey Pines Rd & Princess St,32.84880504,-117.26298147
11111,Torrey Pines Rd & Prospect Pl,32.8467625,-117.26794143
99186,UTC Transit Center,32.86857075,-117.21369697
95036,La Jolla Village Dr & Genesee Av,32.87263456,-117.21308258
10409,La Jolla Village Dr & Executive Wy,32.87369359,-117.20908797
88895,Miramar Rd & Eastgate Mall,32.87666683,-117.18681971
10074,Miramar Rd & Miramar Mall,32.8768838,-117.18299026
10444,Miramar Rd & Miramar Pl,32.87758931,-117.17799465
10450,Miramar Rd & Frost Mar Pl,32.87760757,-117.17225237
10085,Miramar Rd & Milch Rd,32.87793669,-117.16865659
10464,Miramar Rd & Production Av,32.87867781,-117.16434195
10095,Miramar Rd & Distribution Av,32.87896273,-117.16260879
13003,Miramar Rd & Miramar Way,32.88002345,-117.15928106
10107,Miramar Rd & Carroll Rd,32.88177728,-117.15625029
99157,Miramar Rd & AleSmith Ct,32.88596652,-117.14903243
10124,Miramar Rd & Dowdy Dr,32.88803742,-117.14545069
10132,Miramar Rd & Cabot Dr,32.88957656,-117.14279509
99041,Miramar Rd & Camino Ruiz,32.89357778,-117.13343337
13321,Miramar Rd & Mitchner Way,32.89357029,-117.13013021
12842,Black Mountain Rd & Miramar Rd,32.89433622,-117.12328341
12841,Black Mountain Rd & Activity Rd,32.89732738,-117.12317302
12844,Black Mountain Rd & Carroll Center Rd,32.8992616,-117.12288597
12489,Black Mountain Rd & Carroll Canyon Rd,32.90247052,-117.1238529
12839,Black Mountain Rd & Gold Coast Dr,32.90572679,-117.12395367
12840,Black Mountain Rd & Miramar College Way,32.90985143,-117.12407612
12838,Black Mountain Rd & Hillery Dr,32.91266815,-117.12414648
23006,Miramar College Transit Station,32.91243543,-117.11973216
12111,Black Mountain Rd & Hillery Dr,32.91260004,-117.12444884
11700,Black Mountain Rd & Miramar College Drwy,32.90972302,-117.12435507
11699,Black Mountain Rd & Gold Coast Dr,32.9055515,-117.12425495
12112,Black Mountain Rd & Carroll Canyon Rd,32.90224097,-117.12413179
11703,Black Mountain Rd & Carroll Center Rd,32.89900193,-117.12307236
11701,Black Mountain Rd & Activity Rd,32.89727041,-117.12345589
99042,Miramar Rd & Black Mountain Rd,32.89394232,-117.12379424
99156,Miramar Rd & Clayton Dr,32.89387787,-117.13132239
11292,Miramar Rd & Camino Ruiz,32.89385262,-117.13447243
13104,Miramar Rd & Northgate Plaza,32.89241341,-117.13854645
11274,Miramar Rd & Cabot Dr,32.88975815,-117.14314876
11265,Miramar Rd & Dowdy Dr,32.88818288,-117.14585937
11261,Miramar Rd & AleSmith Ct,32.88608981,-117.14946368
13070,Miramar Rd & 7636,32.88448101,-117.15222911
11251,Miramar Rd & Carroll Rd,32.88201445,-117.15651658
13101,Miramar Rd & Miramar Way,32.88028853,-117.15948901
11241,Miramar Rd & Distribution Av,32.87924984,-117.16281046
11233,Miramar Rd & Production Av,32.87881026,-117.16538565
11227,Miramar Rd & Commerce Av,32.87826065,-117.16870557
11223,Miramar Rd & Camino Santa Fe,32.8781173,-117.17318928
11214,Miramar Rd & Miramar Pl,32.87776017,-117.17903225
11210,Miramar Rd & Miramar Mall,32.87712292,-117.18335434
88894,Miramar Rd & Eastgate Mall,32.87699845,-117.18745155
99197,La Jolla Village Dr & Towne Center Dr,32.87409531,-117.20761362
11167,La Jolla Village Dr & Executive Wy,32.87382936,-117.21000794
13171,Genesee Av & La Jolla Village Dr,32.87204311,-117.2142063
11854,Cable St & Newport Av,32.74564286,-117.24954218
12616,Cable St & Narragansett Av,32.7442823,-117.25056423
12618,Cable St & Newport Av,32.74600116,-117.24908115
12625,Cable St & Cape May Av,32.74848117,-117.24693988
12305,Cable St & Voltaire St,32.75082273,-117.24492052
10365,West Point Loma Bl & Sunset Cliffs Bl,32.75076385,-117.24199257
99155,West Point Loma Bl & Nimitz Bl,32.75129905,-117.23557152
13337,West Point Loma Bl & Mentone St,32.75200286,-117.23417102
10379,West Point Loma Bl & Temecula St,32.75224904,-117.23259626
13525,West Point Loma Bl & Famosa Bl,32.75250584,-117.22898873
10029,West Point Loma Bl & Adrian St,32.75266115,-117.22673314
10033,West Point Loma Bl & Loma Riviera Dr,32.75340226,-117.22407745
10392,West Point Loma Bl & Groton St,32.75436227,-117.22153797
10040,Midway Dr & Duke St,32.75392997,-117.21814068
10043,Midway Dr & Kemper St,32.75243625,-117.21584744
11570,Midway Dr & Fordham St,32.75114508,-117.21365733
10410,Midway Dr & East Dr,32.75028454,-117.20910415
94025,Old Town Transit Center,32.75426737,-117.19983838
11169,Midway Dr & East Dr,32.75051868,-117.20974419
12347,Midway Dr & Fordham St,32.75112113,-117.21320496
10796,Midway Dr & Kemper St,32.75199475,-117.21466517
11162,Midway Dr & Duke St,32.75377216,-117.21758599
10787,West Point Loma Bl & Groton St,32.75475327,-117.22109991
11150,West Point Loma Bl & Loma Riviera Dr,32.75359112,-117.22428087
10782,West Point Loma Bl & Rue D'Orleans,32.75283706,-117.22673184
11140,West Point Loma Bl & Rialto St,32.75259278,-117.23084694
13348,West Point Loma Bl & Mentone St,32.75237318,-117.23357343
11132,West Point Loma Bl & Nimitz Bl,32.75128447,-117.23636498
11878,West Point Loma Bl & Sunset Cliffs Bl,32.75094922,-117.24184178
11870,Cable St & Voltaire St,32.75082961,-117.24508973
11866,Cable St & Brighton Av,32.74905002,-117.24661131
89002,Balboa Avenue Transit Center,32.80548683,-117.21376029
10045,Balboa Av & Moraga Av,32.80774389,-117.21069667
12685,Clairemont Dr & Balboa Av,32.81251767,-117.20080854
12684,Clairemont Dr & Dalles Av,32.81558704,-117.20090354
12356,Clairemont Dr & Feather Av (S),32.81747142,-117.20176042
12681,Clairemont Dr & Feather Av (N),32.81983341,-117.20376831
12676,Clairemont Dr & Indian Way,32.82218158,-117.20506978
12672,Clairemont Dr & Joplin Av,32.8246103,-117.20590669
13192,Clairemont Dr & Clairemont Mesa Bl,32.82880423,-117.20594897
12674,Clairemont Dr & Lakehurst Av,32.83103832,-117.2056542
13028,Clairemont Dr & 4976 (Clairemont Town Square),32.83235826,-117.20414818
10051,Clairemont Dr & Merrimac Av,32.83307178,-117.20286671
10426,Clairemont Mesa Bl & Dubois Dr,32.83436973,-117.19742433
10428,Clairemont Mesa Bl & Genesee Av,32.83435318,-117.19420109
10432,Clairemont Mesa Bl & Frink Av,32.83438449,-117.19118021
10436,Clairemont Mesa Bl & Diane Av,32.83435538,-117.18669365
10073,Clairemont Mesa Bl & Longford St,32.83432122,-117.18285491
10077,Clairemont Mesa Bl & Limerick Av,32.83427737,-117.17919188
10447,Clairemont Mesa Bl & Doliva Dr,32.83422523,-117.17515437
10466,Clairemont Mesa Bl & Shawline St (Kaiser),32.8324778,-117.16288213
10477,Clairemont Mesa Bl & Ruffner St,32.83254428,-117.15871247
13384,Clairemont Mesa Bl & Convoy St,32.83257509,-117.15526517
10486,Clairemont Mesa Bl & Convoy St,32.832613,-117.15233882
10495,Clairemont Mesa Bl & Mercury St,32.83264508,-117.14831529
10128,Clairemont Mesa Bl & 8303,32.83266088,-117.14614075
99374,Complex Dr & Clairemont Mesa Bl,32.83061295,-117.13474529
13073,Complex Dr & 8806,32.83016813,-117.13812975
10521,Kearny Villa Rd & Kearny Villa Way,32.83082148,-117.13976733
11269,Clairemont Mesa Bl & Kearny Mesa Rd,32.83298805,-117.14461071
13103,Clairemont Mesa Bl & Industrial Park,32.83296753,-117.14630339
11260,Clairemont Mesa Bl & Mercury St,32.83295116,-117.14931136
11255,Clairemont Mesa Bl & Convoy St,32.83290176,-117.1538198
11247,Clairemont Mesa Bl & Ruffner St,32.83286237,-117.15955894
10091,Clairemont Mesa Bl & Shawline St (Kaiser),32.83281806,-117.16295729
10827,Clairemont Mesa Bl & Doliva Dr,32.83452149,-117.17486448
11212,Clairemont Mesa Bl & Limerick Av,32.83455773,-117.17919159
11208,Clairemont Mesa Bl & Longford St,32.83458398,-117.18300095
11200,Clairemont Mesa Bl & Diane Av,32.83463213,-117.18753004
10815,Clairemont Mesa Bl & Frink Av,32.83462257,-117.19131623
11189,Clairemont Mesa Bl & Genesee Av,32.83463841,-117.1953599
11186,Clairemont Mesa Bl & Dubois Dr,32.83451878,-117.19805753
99385,Clairemont Mesa Bl & Clairemont Dr,32.83323415,-117.20070025
11941,Clairemont Mesa Bl & Lakehurst Av,32.83044394,-117.20182906
11180,Clairemont Mesa Bl & Rolfe Rd,32.82824365,-117.20273306
11933,Clairemont Dr & Clairemont Mesa Bl,32.82723241,-117.2062607
11932,Clairemont Dr & Joplin Av,32.82424047,-117.2061045
11936,Clairemont Dr & Indian Wy,32.82173049,-117.20511371
99470,Clairemont Dr & Hiawatha Wy,32.82012375,-117.20425321
11939,Clairemont Dr & Fox Av,32.81728868,-117.20193422
11581,Clairemont Dr & Dalles Av,32.81521699,-117.20113064
11945,Clairemont Dr & Chippewa Ct,32.81337021,-117.20110092
11182,Balboa Av & Clairemont Dr,32.81189465,-117.20176198
11168,Balboa Av & Moraga Av,32.80789575,-117.21131345
94027,Old Town Transit Center,32.75482915,-117.19934027
12689,Taylor St & Juan St,32.75656106,-117.19858152
12362,Linda Vista Rd & Napa St,32.76508538,-117.19700124
12363,Linda Vista Rd & Mildred St,32.76781183,-117.19450284
10062,Linda Vista Rd & Colusa St,32.76890946,-117.19113779
10434,Linda Vista Rd & Goshen St,32.77032747,-117.1879192
13435,Linda Vista Rd & USD Main Drwy,32.77115514,-117.18606063
10442,Linda Vista Rd & Via Las Cumbres,32.77151527,-117.17987018
12707,Linda Vista Rd & Alcala Knolls Dr,32.77229645,-117.17723347
12710,Linda Vista Rd & Northrim Ct,32.77391632,-117.17501383
12719,Linda Vista Rd & Kramer St,32.77721301,-117.17290601
12721,Linda Vista Rd & Tait St,32.78105579,-117.17249077
12724,Linda Vista Rd & Comstock St,32.78375764,-117.17138026
12730,Linda Vista Rd & Linda Vista Plaza,32.78503467,-117.17078191
12732,Linda Vista Rd & Ulric St,32.78697357,-117.16988459
12743,Linda Vista Rd & Fulton St,32.79007519,-117.16712507
12747,Linda Vista Rd & Genesee Av,32.79192189,-117.16531553
12761,Linda Vista Rd & Wheatley St,32.79470986,-117.16258499
12774,Linda Vista Rd & Daniel Av (N),32.79680289,-117.16053374
10476,Mesa College Dr & Ashford St,32.80172099,-117.16002484
99478,Armstrong Pl & Mesa College Dr,32.80424599,-117.16349419
12419,Armstrong St & Armstrong Pl,32.80453874,-117.16218892
12420,Armstrong St & Baltic St,32.80563821,-117.16218078
12421,Armstrong St & Beagle St,32.80763831,-117.16154732
99390,Stalmer St & Angelucci St,32.80783523,-117.15607833
99047,Convoy St & Aero Dr,32.8115177,-117.15315113
99222,Convoy St & Kearny Mesa Rd,32.81323227,-117.15246893
99223,Convoy St & Othello Av,32.81694361,-117.15460643
99069,Convoy St & Armour St,32.82025645,-117.15486181
12785,Convoy St & Balboa Av,32.82283939,-117.15495347
12788,Convoy St & Engineer Rd,32.82703269,-117.15395486
12791,Convoy St & Ronson Rd,32.8293508,-117.15305087
12059,Convoy St & Clairemont Mesa Bl,32.83205278,-117.15340089
11660,Convoy St & Engineer Rd,32.82701637,-117.15430627
99354,Convoy St & Dagget St,32.82290045,-117.15524706
99045,Convoy St & Armour St,32.81978977,-117.15515974
99227,Convoy St & Othello Av,32.81681218,-117.1549143
90050,Convoy St & Ostrow St,32.81297979,-117.15279182
99386,Linda Vista Rd & Stalmer St,32.80808064,-117.15409552
99387,Stalmer St & Angelucci St,32.80795224,-117.15623901
11244,Beagle St & Argyle St,32.8078375,-117.16099935
12023,Armstrong St & Armstrong Pl,32.8050818,-117.16234425
99479,Mesa College Dr & Armstrong Pl,32.80381887,-117.16401374
10467,Mesa College Dr & Armstrong St,32.80278389,-117.16310802
12046,Linda Vista Rd & Mesa College Dr,32.80026105,-117.15859736
11648,Linda Vista Rd & Korink Av (N),32.7968252,-117.16086265
12021,Linda Vista Rd & Wheatley St,32.79447462,-117.16317481
11630,Linda Vista Rd & Genesee Av,32.79184973,-117.16578011
12007,Linda Vista Rd & Fulton St,32.78974024,-117.16781468
11620,Linda Vista Rd & Ulric St,32.78827812,-117.16927997
11618,Linda Vista Rd & Linda Vista Plaza,32.78485295,-117.17119324
11990,Linda Vista Rd & Comstock St,32.78313198,-117.17198216
11984,Linda Vista Rd & Tait St,32.7803658,-117.17287398
11983,Linda Vista Rd & Kramer St,32.77673782,-117.17323289
11606,Linda Vista Rd & Northrim Ct,32.77393766,-117.17535728
11603,Linda Vista Rd & Alcala Knolls Dr,32.77240474,-117.17745259
10824,Linda Vista Rd & Via Las Cumbres,32.77163911,-117.17948434
13436,Linda Vista Rd & Usd Main Entrance,32.77126288,-117.18635132
11195,Linda Vista Rd & Brunner St,32.76958763,-117.19014954
11952,Linda Vista Rd & Mildred St,32.76788379,-117.1947964
11949,Linda Vista Rd & Napa St,32.76491966,-117.19746464
11584,Taylor St & Sunset St,32.75738276,-117.19823907
91035,Euclid Ave Station,32.70995836,-117.08636544
13489,I-15 Ramp & University Av,32.74947706,-117.1082621
60555,I-15 Ramp & El Cajon Bl,32.75495216,-117.10825038
99190,Balboa Av & Viewridge Av,32.82255904,-117.12521134
11307,Balboa Av & Ruffin Rd,32.82245129,-117.12915879
10921,Balboa Av & Ponderosa Av,32.82241323,-117.13179834
11286,Balboa Av & 9020,32.82197402,-117.13479519
13074,Balboa Av & 8808,32.82103293,-117.1372466
13072,Balboa Av & Pennisi Dvwy,32.82070336,-117.1414098
99226,Balboa Av & Mercury St,32.82192576,-117.15021759
95037,UTC Transit Center,32.8695054,-117.21371242
99224,Balboa Av & Convoy St,32.82164926,-117.15420557
10513,Balboa Av & 8611 (Kyocera),32.82054764,-117.14165887
13462,Balboa Av & 8865,32.82059843,-117.13766212
13041,Balboa Av & 8965,32.82128162,-117.1355304
10156,Balboa Av & Ponderosa Av,32.82211287,-117.13190601
10176,Balboa Av & Ruffin Rd,32.82219862,-117.12874611
60556,I-15 Ramp & El Cajon Bl,32.75544248,-117.10927975
13487,I-15 Ramp & University Av,32.74990115,-117.10932979
99791,India St & C St,32.71699254,-117.16817559
12406,India St & Cedar St,32.72230279,-117.16815938
12737,State St & Kalmia St,32.73016513,-117.16905423
12731,State St & Maple St,32.73205576,-117.16983813
13099,Reynard Wy & 2850 (Opp),32.73536904,-117.16929387
12404,Reynard Wy & Eagle St,32.73702832,-117.16977297
12739,Reynard Wy & Curlew St,32.74104659,-117.16904414
12735,Reynard Wy & Otsego Dr,32.74249549,-117.17046096
12725,Goldfinch St & Pennsylvania Av,32.7453701,-117.17124228
12726,Goldfinch St & Bush St,32.74716769,-117.17123506
12720,Hawk St & Fort Stockton Dr,32.7511074,-117.17219347
11217,Lewis St & Jackdaw St,32.75188861,-117.17431256
10826,Lewis St & Lark St,32.75186373,-117.17579872
11213,Lewis St & Palmetto Wy,32.75185651,-117.17785752
10825,Lewis St & Hermosa Wy,32.75185048,-117.180118
88902,Sunset Bl & St James Pl,32.75130447,-117.18305059
88900,Sunset Bl & Witherby St,32.75131701,-117.18756071
88910,Juan St & Harney St,32.75415395,-117.1939879
94034,Old Town Transit Center,32.75433064,-117.19911697
11992,Goldfinch St & Washington St,32.74954076,-117.17145502
11616,Goldfinch St & Bush St,32.74746879,-117.17140083
11615,Goldfinch St & Pennsylvania Av,32.74535218,-117.17143398
11621,Reynard Wy & Otsego Dr,32.74225617,-117.17048773
12004,Reynard Wy & Curlew St,32.74016599,-117.16918781
11998,Reynard Wy & Redwood St,32.7373374,-117.16997457
13184,Reynard Wy & 2717 (Opp),32.73383106,-117.16950221
11619,Reynard Wy & Arroyo Dr,32.73260234,-117.16988936
12003,State St & Laurel St,32.73063279,-117.16947794
11997,Kettner Bl & Grape St,32.72490711,-117.16980579
13541,Kettner Bl & Cedar St,32.72217894,-117.1692896
99589,Santa Fe Depot Transit Center,32.71705839,-117.16929797
88911,Juan St & Mason St,32.75518786,-117.19626025
88901,Sunset Bl & Couts St,32.75112298,-117.18730494
88903,Sunset Bl & St James Pl,32.75113659,-117.18304328
10076,Lewis St & Stephens St,32.75171067,-117.17861058
10080,Lewis St & Ingalls St,32.7517283,-117.1751663
11613,Hawk St & Fort Stockton Dr,32.7511255,-117.17234653
12617,Catalina Bl & Mills St (Gate 2),32.70870064,-117.24909727
12619,Catalina Bl & Electron Dr,32.71088474,-117.24854008
12289,Catalina Bl & Rosecroft Ln,32.71270539,-117.24806328
12294,Catalina Bl & Dupont St,32.71549576,-117.24730808
12299,Catalina Bl & Wilcox St,32.71891138,-117.24638757
12302,Catalina Bl & Talbot St,32.72229133,-117.24546009
99231,Canon St & Evergreen St,32.72245295,-117.23353541
96017,Rosecrans St & Canon St,32.7213324,-117.23204999
11897,Rosecrans St & Talbot St,32.72006176,-117.23318683
11893,Rosecrans St & Armada Pl,32.71785207,-117.23592581
11892,Rosecrans St & Kona Wy,32.71611918,-117.23643314
11891,Rosecrans St & Qualtrough St,32.71407864,-117.23726211
11890,Rosecrans St & Owen St,32.71226477,-117.23792778
11546,Rosecrans St & McCall St,32.71059553,-117.23838048
11545,Rosecrans St & Lawrence St,32.7096454,-117.2386169
99570,Strothe Rd & Rosecrans St,32.70640337,-117.23880486
10001,Cabrillo National Monument,32.67445793,-117.24042573
12629,Cabrillo Memorial Hwy & Cabrillo Rd,32.67836808,-117.24328404
12304,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68285793,-117.24412113
12303,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68479237,-117.24452646
12627,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.68927256,-117.24485652
12297,Cabrillo Memorial Hwy & Woodward St,32.69687714,-117.24629457
12292,Cabrillo Memorial Hwy & McClelland Rd,32.69924002,-117.24741999
13421,Cabrillo Memorial Hwy & Safety & Environment,32.70172273,-117.24902144
12287,Catalina Bl & NRAD (Gate 3),32.70645218,-117.24891379
99230,Canon St & Evergreen St,32.72273758,-117.23368815
99232,Canon St & Del Mar Av,32.72803454,-117.23946378
11868,Catalina Bl & Talbot St,32.72251841,-117.24558946
11864,Catalina Bl & Lomaland Dr,32.71882746,-117.2465687
11861,Catalina Bl & Dupont St,32.71555232,-117.24745177
13260,Catalina Bl & Garden Ln,32.71361588,-117.24797281
91105,Catalina Bl & Cedarbrae Ln,32.71096561,-117.24873606
11856,Catalina Bl & Electron Dr (Gate 2),32.70947561,-117.24911256
11853,Catalina Bl & NRAD (Gate 3),32.70577171,-117.24897305
13422,Cabrillo Memorial Hwy & Safety & Environment,32.70171338,-117.24915786
11859,Cabrillo Memorial Hwy & McClelland Rd,32.69894326,-117.24741013
11863,Cabrillo Memorial Hwy & Woodward St,32.69676893,-117.24642011
12315,Rosecrans St & Kellogg St,32.70773797,-117.23895312
12317,Rosecrans St & Lawrence St,32.70941535,-117.23851354
12640,Rosecrans St & McCall St,32.7105309,-117.23821395
